aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_tipo_deficiencia;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;NORDESTE;BA;CAIRU;DEFICIÊNCIA VISUAL;11;10;1
2022;Brasil;NORDESTE;BA;CAIRU;DIFICULDADE PARA O EXERCÍCIO DO VOTO;18;2;16
2022;Brasil;NORDESTE;BA;CAIRU;OUTROS;11;9;2
2022;Brasil;NORDESTE;BA;CALDEIRÃO GRANDE;DEFICIÊNCIA AUDITIVA;7;7;0
2022;Brasil;NORDESTE;BA;CALDEIRÃO GRANDE;DEFICIÊNCIA DE LOCOMOÇÃO;7;4;3
2022;Brasil;NORDESTE;BA;CALDEIRÃO GRANDE;DEFICIÊNCIA VISUAL;7;2;5
2022;Brasil;NORDESTE;BA;CALDEIRÃO GRANDE;OUTROS;15;12;3
2022;Brasil;NORDESTE;BA;CAMACÃ;DEFICIÊNCIA AUDITIVA;9;8;1
2022;Brasil;NORDESTE;BA;CAMACÃ;DEFICIÊNCIA DE LOCOMOÇÃO;26;17;9
2022;Brasil;NORDESTE;BA;CAMACÃ;DEFICIÊNCIA VISUAL;12;7;5
2022;Brasil;NORDESTE;BA;CAMACÃ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;BA;CAMACÃ;OUTROS;21;10;11
2022;Brasil;NORDESTE;BA;CAMAMU;DEFICIÊNCIA AUDITIVA;5;3;2
2022;Brasil;NORDESTE;BA;CAMAMU;DEFICIÊNCIA DE LOCOMOÇÃO;5;2;3
2022;Brasil;NORDESTE;BA;CAMAMU;DEFICIÊNCIA VISUAL;10;4;6
2022;Brasil;NORDESTE;BA;CAMAMU;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;BA;CAMAMU;OUTROS;23;14;9
2022;Brasil;NORDESTE;BA;CAMAÇARI;DEFICIÊNCIA AUDITIVA;275;220;55
2022;Brasil;NORDESTE;BA;CAMAÇARI;DEFICIÊNCIA DE LOCOMOÇÃO;563;395;168
2022;Brasil;NORDESTE;BA;CAMAÇARI;DEFICIÊNCIA VISUAL;374;264;110
2022;Brasil;NORDESTE;BA;CAMAÇARI;DIFICULDADE PARA O EXERCÍCIO DO VOTO;22;2;20
2022;Brasil;NORDESTE;BA;CAMAÇARI;OUTROS;761;553;208
2022;Brasil;NORDESTE;BA;CAMPO ALEGRE DE LOURDES;DEFICIÊNCIA AUDITIVA;24;21;3
2022;Brasil;NORDESTE;BA;CAMPO ALEGRE DE LOURDES;DEFICIÊNCIA DE LOCOMOÇÃO;26;16;10
2022;Brasil;NORDESTE;BA;CAMPO ALEGRE DE LOURDES;DEFICIÊNCIA VISUAL;32;21;11
2022;Brasil;NORDESTE;BA;CAMPO ALEGRE DE LOURDES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;BA;CAMPO ALEGRE DE LOURDES;OUTROS;74;53;21
2022;Brasil;NORDESTE;BA;CAMPO FORMOSO;DEFICIÊNCIA AUDITIVA;70;54;16
2022;Brasil;NORDESTE;BA;CAMPO FORMOSO;DEFICIÊNCIA DE LOCOMOÇÃO;85;59;26
2022;Brasil;NORDESTE;BA;CAMPO FORMOSO;DEFICIÊNCIA VISUAL;116;87;29
2022;Brasil;NORDESTE;BA;CAMPO FORMOSO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;1;2
2022;Brasil;NORDESTE;BA;CAMPO FORMOSO;OUTROS;111;81;30
2022;Brasil;NORDESTE;BA;CANARANA;DEFICIÊNCIA AUDITIVA;23;18;5
2022;Brasil;NORDESTE;BA;CANARANA;DEFICIÊNCIA DE LOCOMOÇÃO;33;14;19
2022;Brasil;NORDESTE;BA;CANARANA;DEFICIÊNCIA VISUAL;32;17;15
2022;Brasil;NORDESTE;BA;CANARANA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;1;5
2022;Brasil;NORDESTE;BA;CANARANA;OUTROS;55;35;20
2022;Brasil;NORDESTE;BA;CANAVIEIRAS;DEFICIÊNCIA AUDITIVA;15;11;4
2022;Brasil;NORDESTE;BA;CANAVIEIRAS;DEFICIÊNCIA DE LOCOMOÇÃO;41;19;22
2022;Brasil;NORDESTE;BA;CANAVIEIRAS;DEFICIÊNCIA VISUAL;37;18;19
2022;Brasil;NORDESTE;BA;CANAVIEIRAS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;12;0;12
2022;Brasil;NORDESTE;BA;CANAVIEIRAS;OUTROS;52;22;30
2022;Brasil;NORDESTE;BA;CANDEAL;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;NORDESTE;BA;CANDEAL;DEFICIÊNCIA DE LOCOMOÇÃO;5;2;3
2022;Brasil;NORDESTE;BA;CANDEAL;DEFICIÊNCIA VISUAL;2;1;1
2022;Brasil;NORDESTE;BA;CANDEAL;OUTROS;4;3;1
2022;Brasil;NORDESTE;BA;CANDEIAS;DEFICIÊNCIA AUDITIVA;30;24;6
2022;Brasil;NORDESTE;BA;CANDEIAS;DEFICIÊNCIA DE LOCOMOÇÃO;61;43;18
2022;Brasil;NORDESTE;BA;CANDEIAS;DEFICIÊNCIA VISUAL;24;17;7
2022;Brasil;NORDESTE;BA;CANDEIAS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;8;0;8
2022;Brasil;NORDESTE;BA;CANDEIAS;OUTROS;88;51;37
2022;Brasil;NORDESTE;BA;CANDIBA;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;BA;CANDIBA;DEFICIÊNCIA DE LOCOMOÇÃO;6;4;2
2022;Brasil;NORDESTE;BA;CANDIBA;DEFICIÊNCIA VISUAL;5;3;2
2022;Brasil;NORDESTE;BA;CANDIBA;OUTROS;7;4;3
2022;Brasil;NORDESTE;BA;CANSANÇÃO;DEFICIÊNCIA AUDITIVA;4;3;1
2022;Brasil;NORDESTE;BA;CANSANÇÃO;DEFICIÊNCIA DE LOCOMOÇÃO;6;4;2
2022;Brasil;NORDESTE;BA;CANSANÇÃO;DEFICIÊNCIA VISUAL;8;3;5
2022;Brasil;NORDESTE;BA;CANSANÇÃO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;11;0;11
2022;Brasil;NORDESTE;BA;CANSANÇÃO;OUTROS;13;8;5
2022;Brasil;NORDESTE;BA;CANUDOS;DEFICIÊNCIA AUDITIVA;10;9;1
2022;Brasil;NORDESTE;BA;CANUDOS;DEFICIÊNCIA DE LOCOMOÇÃO;17;14;3
2022;Brasil;NORDESTE;BA;CANUDOS;DEFICIÊNCIA VISUAL;14;10;4
2022;Brasil;NORDESTE;BA;CANUDOS;OUTROS;47;27;20
2022;Brasil;NORDESTE;BA;CANÁPOLIS;DEFICIÊNCIA AUDITIVA;3;1;2
2022;Brasil;NORDESTE;BA;CANÁPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;1;0;1
2022;Brasil;NORDESTE;BA;CANÁPOLIS;DEFICIÊNCIA VISUAL;7;4;3
2022;Brasil;NORDESTE;BA;CANÁPOLIS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;1;1
2022;Brasil;NORDESTE;BA;CANÁPOLIS;OUTROS;6;5;1
2022;Brasil;NORDESTE;BA;CAPELA DO ALTO ALEGRE;DEFICIÊNCIA AUDITIVA;6;4;2
2022;Brasil;NORDESTE;BA;CAPELA DO ALTO ALEGRE;DEFICIÊNCIA DE LOCOMOÇÃO;16;8;8
2022;Brasil;NORDESTE;BA;CAPELA DO ALTO ALEGRE;DEFICIÊNCIA VISUAL;23;12;11
2022;Brasil;NORDESTE;BA;CAPELA DO ALTO ALEGRE;OUTROS;18;10;8
2022;Brasil;NORDESTE;BA;CAPIM GROSSO;DEFICIÊNCIA AUDITIVA;21;15;6
2022;Brasil;NORDESTE;BA;CAPIM GROSSO;DEFICIÊNCIA DE LOCOMOÇÃO;55;39;16
2022;Brasil;NORDESTE;BA;CAPIM GROSSO;DEFICIÊNCIA VISUAL;41;22;19
2022;Brasil;NORDESTE;BA;CAPIM GROSSO;OUTROS;68;41;27
2022;Brasil;NORDESTE;BA;CARAVELAS;DEFICIÊNCIA DE LOCOMOÇÃO;11;9;2
2022;Brasil;NORDESTE;BA;CARAVELAS;DEFICIÊNCIA VISUAL;7;5;2
2022;Brasil;NORDESTE;BA;CARAVELAS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;BA;CARAVELAS;OUTROS;12;7;5
2022;Brasil;NORDESTE;BA;CARAÍBAS;DEFICIÊNCIA AUDITIVA;15;12;3
2022;Brasil;NORDESTE;BA;CARAÍBAS;DEFICIÊNCIA DE LOCOMOÇÃO;18;12;6
2022;Brasil;NORDESTE;BA;CARAÍBAS;DEFICIÊNCIA VISUAL;14;10;4
2022;Brasil;NORDESTE;BA;CARAÍBAS;OUTROS;28;25;3
2022;Brasil;NORDESTE;BA;CARDEAL DA SILVA;DEFICIÊNCIA AUDITIVA;4;2;2
2022;Brasil;NORDESTE;BA;CARDEAL DA SILVA;DEFICIÊNCIA DE LOCOMOÇÃO;22;10;12
2022;Brasil;NORDESTE;BA;CARDEAL DA SILVA;DEFICIÊNCIA VISUAL;16;6;10
2022;Brasil;NORDESTE;BA;CARDEAL DA SILVA;OUTROS;26;15;11
2022;Brasil;NORDESTE;BA;CARINHANHA;DEFICIÊNCIA AUDITIVA;7;5;2
2022;Brasil;NORDESTE;BA;CARINHANHA;DEFICIÊNCIA DE LOCOMOÇÃO;10;7;3
2022;Brasil;NORDESTE;BA;CARINHANHA;DEFICIÊNCIA VISUAL;6;3;3
2022;Brasil;NORDESTE;BA;CARINHANHA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;20;3;17
2022;Brasil;NORDESTE;BA;CARINHANHA;OUTROS;35;18;17
2022;Brasil;NORDESTE;BA;CASA NOVA;DEFICIÊNCIA AUDITIVA;30;24;6
2022;Brasil;NORDESTE;BA;CASA NOVA;DEFICIÊNCIA DE LOCOMOÇÃO;48;28;20
2022;Brasil;NORDESTE;BA;CASA NOVA;DEFICIÊNCIA VISUAL;55;33;22
2022;Brasil;NORDESTE;BA;CASA NOVA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;68;1;67
2022;Brasil;NORDESTE;BA;CASA NOVA;OUTROS;160;113;47
2022;Brasil;NORDESTE;BA;CASTRO ALVES;DEFICIÊNCIA AUDITIVA;15;13;2
2022;Brasil;NORDESTE;BA;CASTRO ALVES;DEFICIÊNCIA DE LOCOMOÇÃO;21;15;6
2022;Brasil;NORDESTE;BA;CASTRO ALVES;DEFICIÊNCIA VISUAL;27;14;13
2022;Brasil;NORDESTE;BA;CASTRO ALVES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;8;0;8
2022;Brasil;NORDESTE;BA;CASTRO ALVES;OUTROS;47;31;16
2022;Brasil;NORDESTE;BA;CATOLÂNDIA;DEFICIÊNCIA AUDITIVA;1;0;1
2022;Brasil;NORDESTE;BA;CATOLÂNDIA;DEFICIÊNCIA DE LOCOMOÇÃO;4;3;1
2022;Brasil;NORDESTE;BA;CATOLÂNDIA;DEFICIÊNCIA VISUAL;3;1;2
2022;Brasil;NORDESTE;BA;CATOLÂNDIA;OUTROS;4;2;2
2022;Brasil;NORDESTE;BA;CATU;DEFICIÊNCIA AUDITIVA;9;7;2
2022;Brasil;NORDESTE;BA;CATU;DEFICIÊNCIA DE LOCOMOÇÃO;23;15;8
2022;Brasil;NORDESTE;BA;CATU;DEFICIÊNCIA VISUAL;15;10;5
2022;Brasil;NORDESTE;BA;CATU;DIFICULDADE PARA O EXERCÍCIO DO VOTO;27;2;25
2022;Brasil;NORDESTE;BA;CATU;OUTROS;25;17;8
2022;Brasil;NORDESTE;BA;CATURAMA;DEFICIÊNCIA AUDITIVA;6;5;1
2022;Brasil;NORDESTE;BA;CATURAMA;DEFICIÊNCIA DE LOCOMOÇÃO;15;6;9
2022;Brasil;NORDESTE;BA;CATURAMA;DEFICIÊNCIA VISUAL;12;6;6
2022;Brasil;NORDESTE;BA;CATURAMA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;BA;CATURAMA;OUTROS;22;12;10
2022;Brasil;NORDESTE;BA;CENTRAL;DEFICIÊNCIA AUDITIVA;11;9;2
2022;Brasil;NORDESTE;BA;CENTRAL;DEFICIÊNCIA DE LOCOMOÇÃO;11;9;2
2022;Brasil;NORDESTE;BA;CENTRAL;DEFICIÊNCIA VISUAL;8;7;1
2022;Brasil;NORDESTE;BA;CENTRAL;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;BA;CENTRAL;OUTROS;20;16;4
2022;Brasil;NORDESTE;BA;CHORROCHÓ;DEFICIÊNCIA AUDITIVA;1;0;1
2022;Brasil;NORDESTE;BA;CHORROCHÓ;DEFICIÊNCIA DE LOCOMOÇÃO;6;3;3
2022;Brasil;NORDESTE;BA;CHORROCHÓ;DEFICIÊNCIA VISUAL;5;2;3
2022;Brasil;NORDESTE;BA;CHORROCHÓ;OUTROS;11;4;7
2022;Brasil;NORDESTE;BA;CIPÓ;DEFICIÊNCIA AUDITIVA;4;3;1
2022;Brasil;NORDESTE;BA;CIPÓ;DEFICIÊNCIA DE LOCOMOÇÃO;41;24;17
2022;Brasil;NORDESTE;BA;CIPÓ;DEFICIÊNCIA VISUAL;29;14;15
2022;Brasil;NORDESTE;BA;CIPÓ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;8;0;8
2022;Brasil;NORDESTE;BA;CIPÓ;OUTROS;24;16;8
2022;Brasil;NORDESTE;BA;COARACI;DEFICIÊNCIA AUDITIVA;6;3;3
2022;Brasil;NORDESTE;BA;COARACI;DEFICIÊNCIA DE LOCOMOÇÃO;10;6;4
2022;Brasil;NORDESTE;BA;COARACI;DEFICIÊNCIA VISUAL;16;10;6
2022;Brasil;NORDESTE;BA;COARACI;OUTROS;22;16;6
2022;Brasil;NORDESTE;BA;COCOS;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;BA;COCOS;DEFICIÊNCIA DE LOCOMOÇÃO;6;6;0
2022;Brasil;NORDESTE;BA;COCOS;DEFICIÊNCIA VISUAL;6;4;2
2022;Brasil;NORDESTE;BA;COCOS;OUTROS;9;7;2
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DA FEIRA;DEFICIÊNCIA AUDITIVA;7;6;1
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DA FEIRA;DEFICIÊNCIA DE LOCOMOÇÃO;9;7;2
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DA FEIRA;DEFICIÊNCIA VISUAL;3;3;0
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DA FEIRA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DA FEIRA;OUTROS;5;5;0
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO ALMEIDA;DEFICIÊNCIA AUDITIVA;7;4;3
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO ALMEIDA;DEFICIÊNCIA DE LOCOMOÇÃO;8;2;6
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO ALMEIDA;DEFICIÊNCIA VISUAL;13;7;6
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO ALMEIDA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;5;0;5
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO ALMEIDA;OUTROS;18;10;8
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO COITÉ;DEFICIÊNCIA AUDITIVA;24;18;6
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO COITÉ;DEFICIÊNCIA DE LOCOMOÇÃO;84;47;37
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO COITÉ;DEFICIÊNCIA VISUAL;81;42;39
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO COITÉ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;1;3
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO COITÉ;OUTROS;92;68;24
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO JACUÍPE;DEFICIÊNCIA AUDITIVA;12;10;2
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO JACUÍPE;DEFICIÊNCIA DE LOCOMOÇÃO;20;13;7
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO JACUÍPE;DEFICIÊNCIA VISUAL;12;5;7
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO JACUÍPE;DIFICULDADE PARA O EXERCÍCIO DO VOTO;7;1;6
2022;Brasil;NORDESTE;BA;CONCEIÇÃO DO JACUÍPE;OUTROS;34;23;11
2022;Brasil;NORDESTE;BA;CONDE;DEFICIÊNCIA AUDITIVA;7;7;0
2022;Brasil;NORDESTE;BA;CONDE;DEFICIÊNCIA DE LOCOMOÇÃO;16;6;10
2022;Brasil;NORDESTE;BA;CONDE;DEFICIÊNCIA VISUAL;17;9;8
2022;Brasil;NORDESTE;BA;CONDE;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;BA;CONDE;OUTROS;24;15;9
2022;Brasil;NORDESTE;BA;CONDEÚBA;DEFICIÊNCIA AUDITIVA;20;18;2
2022;Brasil;NORDESTE;BA;CONDEÚBA;DEFICIÊNCIA DE LOCOMOÇÃO;8;4;4
2022;Brasil;NORDESTE;BA;CONDEÚBA;DEFICIÊNCIA VISUAL;20;11;9
2022;Brasil;NORDESTE;BA;CONDEÚBA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;9;2;7
2022;Brasil;NORDESTE;BA;CONDEÚBA;OUTROS;25;16;9
2022;Brasil;NORDESTE;BA;CONTENDAS DO SINCORÁ;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;BA;CONTENDAS DO SINCORÁ;DEFICIÊNCIA DE LOCOMOÇÃO;6;2;4
2022;Brasil;NORDESTE;BA;CONTENDAS DO SINCORÁ;DEFICIÊNCIA VISUAL;3;2;1
2022;Brasil;NORDESTE;BA;CONTENDAS DO SINCORÁ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;BA;CONTENDAS DO SINCORÁ;OUTROS;2;1;1
2022;Brasil;NORDESTE;BA;CORAÇÃO DE MARIA;DEFICIÊNCIA AUDITIVA;4;4;0
2022;Brasil;NORDESTE;BA;CORAÇÃO DE MARIA;DEFICIÊNCIA DE LOCOMOÇÃO;8;4;4
2022;Brasil;NORDESTE;BA;CORAÇÃO DE MARIA;DEFICIÊNCIA VISUAL;10;8;2
2022;Brasil;NORDESTE;BA;CORAÇÃO DE MARIA;OUTROS;14;9;5
2022;Brasil;NORDESTE;BA;CORDEIROS;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;BA;CORDEIROS;DEFICIÊNCIA DE LOCOMOÇÃO;9;6;3
2022;Brasil;NORDESTE;BA;CORDEIROS;DEFICIÊNCIA VISUAL;4;2;2
2022;Brasil;NORDESTE;BA;CORDEIROS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;BA;CORDEIROS;OUTROS;10;5;5
2022;Brasil;NORDESTE;BA;CORIBE;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;BA;CORIBE;DEFICIÊNCIA DE LOCOMOÇÃO;7;4;3
2022;Brasil;NORDESTE;BA;CORIBE;DEFICIÊNCIA VISUAL;4;3;1
2022;Brasil;NORDESTE;BA;CORIBE;OUTROS;6;6;0
2022;Brasil;NORDESTE;BA;CORONEL JOÃO SÁ;DEFICIÊNCIA AUDITIVA;12;10;2
2022;Brasil;NORDESTE;BA;CORONEL JOÃO SÁ;DEFICIÊNCIA DE LOCOMOÇÃO;15;9;6
2022;Brasil;NORDESTE;BA;CORONEL JOÃO SÁ;DEFICIÊNCIA VISUAL;8;5;3
2022;Brasil;NORDESTE;BA;CORONEL JOÃO SÁ;OUTROS;15;10;5
2022;Brasil;NORDESTE;BA;CORRENTINA;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;NORDESTE;BA;CORRENTINA;DEFICIÊNCIA DE LOCOMOÇÃO;15;8;7
2022;Brasil;NORDESTE;BA;CORRENTINA;DEFICIÊNCIA VISUAL;12;8;4
2022;Brasil;NORDESTE;BA;CORRENTINA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;1;3
2022;Brasil;NORDESTE;BA;CORRENTINA;OUTROS;28;16;12
2022;Brasil;NORDESTE;BA;COTEGIPE;DEFICIÊNCIA DE LOCOMOÇÃO;17;10;7
2022;Brasil;NORDESTE;BA;COTEGIPE;DEFICIÊNCIA VISUAL;19;9;10
2022;Brasil;NORDESTE;BA;COTEGIPE;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;1;2
2022;Brasil;NORDESTE;BA;COTEGIPE;OUTROS;36;27;9
2022;Brasil;NORDESTE;BA;CRAVOLÂNDIA;DEFICIÊNCIA AUDITIVA;11;9;2
2022;Brasil;NORDESTE;BA;CRAVOLÂNDIA;DEFICIÊNCIA DE LOCOMOÇÃO;13;12;1
2022;Brasil;NORDESTE;BA;CRAVOLÂNDIA;DEFICIÊNCIA VISUAL;8;5;3
2022;Brasil;NORDESTE;BA;CRAVOLÂNDIA;OUTROS;17;14;3
2022;Brasil;NORDESTE;BA;CRISTÓPOLIS;DEFICIÊNCIA AUDITIVA;6;6;0
2022;Brasil;NORDESTE;BA;CRISTÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;7;5;2
2022;Brasil;NORDESTE;BA;CRISTÓPOLIS;DEFICIÊNCIA VISUAL;5;4;1
2022;Brasil;NORDESTE;BA;CRISTÓPOLIS;OUTROS;55;35;20
2022;Brasil;NORDESTE;BA;CRISÓPOLIS;DEFICIÊNCIA AUDITIVA;14;7;7
2022;Brasil;NORDESTE;BA;CRISÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;21;9;12
2022;Brasil;NORDESTE;BA;CRISÓPOLIS;DEFICIÊNCIA VISUAL;8;3;5
2022;Brasil;NORDESTE;BA;CRISÓPOLIS;OUTROS;38;19;19
2022;Brasil;NORDESTE;BA;CRUZ DAS ALMAS;DEFICIÊNCIA AUDITIVA;31;23;8
2022;Brasil;NORDESTE;BA;CRUZ DAS ALMAS;DEFICIÊNCIA DE LOCOMOÇÃO;54;32;22
2022;Brasil;NORDESTE;BA;CRUZ DAS ALMAS;DEFICIÊNCIA VISUAL;62;40;22
2022;Brasil;NORDESTE;BA;CRUZ DAS ALMAS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;34;6;28
2022;Brasil;NORDESTE;BA;CRUZ DAS ALMAS;OUTROS;110;77;33
2022;Brasil;NORDESTE;BA;CURAÇÁ;DEFICIÊNCIA AUDITIVA;9;8;1
2022;Brasil;NORDESTE;BA;CURAÇÁ;DEFICIÊNCIA DE LOCOMOÇÃO;27;15;12
2022;Brasil;NORDESTE;BA;CURAÇÁ;DEFICIÊNCIA VISUAL;16;6;10
2022;Brasil;NORDESTE;BA;CURAÇÁ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;9;2;7
2022;Brasil;NORDESTE;BA;CURAÇÁ;OUTROS;59;35;24
2022;Brasil;NORDESTE;BA;CÂNDIDO SALES;DEFICIÊNCIA AUDITIVA;47;30;17
2022;Brasil;NORDESTE;BA;CÂNDIDO SALES;DEFICIÊNCIA DE LOCOMOÇÃO;79;50;29
2022;Brasil;NORDESTE;BA;CÂNDIDO SALES;DEFICIÊNCIA VISUAL;66;39;27
2022;Brasil;NORDESTE;BA;CÂNDIDO SALES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;1;1
2022;Brasil;NORDESTE;BA;CÂNDIDO SALES;OUTROS;135;99;36
2022;Brasil;NORDESTE;BA;CÍCERO DANTAS;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;BA;CÍCERO DANTAS;DEFICIÊNCIA DE LOCOMOÇÃO;16;13;3
2022;Brasil;NORDESTE;BA;CÍCERO DANTAS;DEFICIÊNCIA VISUAL;6;5;1
2022;Brasil;NORDESTE;BA;CÍCERO DANTAS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;BA;CÍCERO DANTAS;OUTROS;20;16;4
2022;Brasil;NORDESTE;BA;DIAS D'ÁVILA;DEFICIÊNCIA AUDITIVA;35;31;4
2022;Brasil;NORDESTE;BA;DIAS D'ÁVILA;DEFICIÊNCIA DE LOCOMOÇÃO;65;39;26
2022;Brasil;NORDESTE;BA;DIAS D'ÁVILA;DEFICIÊNCIA VISUAL;32;24;8
2022;Brasil;NORDESTE;BA;DIAS D'ÁVILA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;21;3;18
2022;Brasil;NORDESTE;BA;DIAS D'ÁVILA;OUTROS;105;73;32
2022;Brasil;NORDESTE;BA;DOM BASÍLIO;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;BA;DOM BASÍLIO;DEFICIÊNCIA DE LOCOMOÇÃO;11;9;2
2022;Brasil;NORDESTE;BA;DOM BASÍLIO;DEFICIÊNCIA VISUAL;9;5;4
2022;Brasil;NORDESTE;BA;DOM BASÍLIO;OUTROS;18;16;2
2022;Brasil;NORDESTE;BA;DOM MACEDO COSTA;DEFICIÊNCIA DE LOCOMOÇÃO;2;0;2
2022;Brasil;NORDESTE;BA;DOM MACEDO COSTA;DEFICIÊNCIA VISUAL;2;2;0
2022;Brasil;NORDESTE;BA;DOM MACEDO COSTA;OUTROS;2;2;0
2022;Brasil;NORDESTE;BA;DÁRIO MEIRA;DEFICIÊNCIA AUDITIVA;9;6;3
2022;Brasil;NORDESTE;BA;DÁRIO MEIRA;DEFICIÊNCIA DE LOCOMOÇÃO;7;5;2
2022;Brasil;NORDESTE;BA;DÁRIO MEIRA;DEFICIÊNCIA VISUAL;13;7;6
2022;Brasil;NORDESTE;BA;DÁRIO MEIRA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;BA;DÁRIO MEIRA;OUTROS;14;9;5
2022;Brasil;NORDESTE;BA;ELÍSIO MEDRADO;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;BA;ELÍSIO MEDRADO;DEFICIÊNCIA DE LOCOMOÇÃO;6;6;0
2022;Brasil;NORDESTE;BA;ELÍSIO MEDRADO;DEFICIÊNCIA VISUAL;3;3;0
2022;Brasil;NORDESTE;BA;ELÍSIO MEDRADO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;BA;ELÍSIO MEDRADO;OUTROS;7;3;4
2022;Brasil;NORDESTE;BA;ENCRUZILHADA;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;BA;ENCRUZILHADA;DEFICIÊNCIA DE LOCOMOÇÃO;13;10;3
2022;Brasil;NORDESTE;BA;ENCRUZILHADA;DEFICIÊNCIA VISUAL;10;7;3
2022;Brasil;NORDESTE;BA;ENCRUZILHADA;OUTROS;19;17;2
2022;Brasil;NORDESTE;BA;ENTRE RIOS;DEFICIÊNCIA AUDITIVA;24;17;7
2022;Brasil;NORDESTE;BA;ENTRE RIOS;DEFICIÊNCIA DE LOCOMOÇÃO;71;41;30
2022;Brasil;NORDESTE;BA;ENTRE RIOS;DEFICIÊNCIA VISUAL;61;35;26
